IID,type,cp_pgs.background,cp_pgs.HAQER,cp_pgs.HAQER_SNPs_with_no_archaic_missingness,PC1,PC2,PC3,PC4,PC5,cp_pgs.HAQER_resid,cp_pgs.background_resid,cp_pgs.HAQER_SNPs_with_no_archaic_missingness_resid
sample173,EpiSLI,-0.5973177322219666,-0.7587996666198532,0.27698122151270305,-1.1541294201806958,-10.487387507364783,-1.129765389104762,-1.3015665635525897,-2.6454627101366204,-0.8261811447702686,1.8984373513231063,0.26199609333383145
sample174,EpiSLI,-5.93867025082596,-1.8357336016950243,-1.89264744400765,-1.9366461256394314,-8.528740221351212,-1.4119240439675405,-2.6400760675226973,-1.1014298240149254,-1.9189925882500123,-0.41533888438796746,-1.860306255684911
sample175,EpiSLI,-4.963984256152777,-0.16060817556690724,1.0635120305854688,-0.3393405962733186,-8.620839358979792,-0.9406792542229708,-2.1761073795382457,-0.3016334220195709,-0.21266797796525225,0.011694076248007968,1.0479785922236964
sample176,EpiSLI,-3.565070956408024,-1.3429954035826843,-0.8663581169790955,-0.24347291011188812,-6.627915383547384,-2.408427476023105,-2.968292868469204,0.23821126457978495,-1.418985262643164,0.6518875571042828,-0.8484350451157233
sample177,EpiSLI,-5.776564291849762,-0.07101334952558809,1.0877627235681853,-4.848511369479152,-9.623208711725503,-2.2672076887250547,1.0635423936888397,0.7835239473300629,-0.1021720225301344,-0.34980929670950633,1.0892099632139465
sample178,EpiSLI,-1.8714487440492131,-0.6950796504582263,-0.05463454682680239,1.1084867661720457,-7.542249158719088,-0.21311564620572376,-0.9390807109554152,-0.8376424296705692,-0.7454234412728346,1.3862044020109154,-0.04710055115253826
sample179,EpiSLI,-6.535271336807328,-1.9111327360867847,-1.0306161441153605,5.2803922263362315,1.9726099953970158,-2.932190933545632,-2.3269799676328775,-0.9876896618489011,-1.989345002600069,-0.5073811014192254,-1.0148988549840072
sample180,EpiSLI,-5.290377208731951,0.7009918281436124,1.2062609454292703,-2.5567625213152136,-9.362912980096555,0.8463224910761464,-2.743951434808064,-0.8625713887334044,0.6647506220479154,-0.14915220428549664,1.1899133052544726
sample181,EpiSLI,-0.2822837558538954,-0.5844639940187564,0.34455981929120594,-0.846832086825035,-7.80985636905189,-1.5864926603033744,-2.6874793632634186,-2.1330782695444865,-0.6540780135217162,2.0712340251484793,0.3277781563909626
sample182,EpiSLI,-7.1662803954610315,-1.683710191416599,-0.36097367521928736,6.875947067251962,-6.365235017298507,-2.628298963713509,-1.7602761434727385,0.6122225539634067,-1.7618091022116005,-0.9059689136635427,-0.35377095760879607
sample183,EpiSLI,-7.8882533808576225,-0.44610242062891664,0.6902130299381891,0.2676771726173401,-5.635864540610302,-1.4916976866398028,-0.8764289280408057,-0.570796154687166,-0.4937709558448822,-1.2153788881416403,0.6845414258281285
sample184,EpiSLI,-4.1446869535843085,1.5835047955841295,1.0051486961403981,-5.136285892612886,-8.134671225011408,-1.7134910920362554,-1.7478057414471893,-0.23788448336017107,1.560581262831703,0.37458328986250694,0.9955195631497852
sample185,EpiSLI,-3.8031573969305197,0.588961034198822,0.6958715249674895,3.154253526864772,-9.596280774325765,-0.8277005214839818,-1.8945846667685262,-0.7357693750930735,0.5443760494242652,0.5101082934785245,0.6809993071608326
sample186,EpiSLI,-7.342320425946451,0.030963240550356916,1.3511252493604844,1.8522114620331704,-8.541519571688251,0.6343713479075316,-0.8964824611321908,0.14528143079631936,-0.0029877608352295052,-1.0223412799231915,1.3403679786766391
sample187,EpiSLI,-2.778338350854869,-1.2570734370172383,-0.45846146100980695,0.7002148420346058,-6.376757763725247,-1.4135418883435074,-2.130528177612977,-0.1339598755982841,-1.3237676636618685,1.0029618684494095,-0.4452205621919055
sample188,EpiSLI,-5.296548152736229,-0.21017094989346977,-0.5527158210692976,0.43541511778246333,-9.02634552722387,0.12915704971358224,-2.2065166150504005,-0.4011150371756049,-0.2597609214185145,-0.14057710376851718,-0.5369867011089684
sample189,EpiSLI,-2.8344561281610985,1.0342609684195556,1.2351789772806026,1.763026035353336,-6.799110759022323,-1.2905854923590434,-0.35295617620677117,0.763146071324011,1.0144734651601197,0.97939997697892,1.2279435001203718
sample190,EpiSLI,-6.092687837162024,-1.786876012863692,-1.0445198747587845,0.7192521978873361,-7.768418618131854,-0.79854901172101,-1.0466455082040147,-2.0134803798131413,-1.8610301413514339,-0.46191510157374,-1.02851184005441
sample201,EpiSLI,-4.9802560280468295,-0.49487523072560374,-0.34917167130103216,1.19977462460476,-8.168484553852375,-1.0433502414732225,-3.0718252394936822,-0.8413210604503729,-0.5602634134264263,0.010195578337984646,-0.34673868287499615
sample202,EpiSLI,-10.02059802081619,-1.616617721560997,-0.797809491481284,-3.550796065319311,-6.87714468881329,-3.6533311076849864,-2.7005666528714833,-0.9932296227824778,-1.7032673709996933,-2.174379797931597,-0.7891062207483466
sample203,EpiSLI,-1.1732139252248366,0.8376585206457806,-0.44552775808569167,-4.248757472965357,-8.03692994035322,-1.0399684723512974,-2.812594638375701,2.205630071594535,0.8090527976766186,1.6687546552137018,-0.4146822675406301
sample204,EpiSLI,-2.208134354687369,-0.329175659678976,0.08443071922993563,-0.1861794574714793,-7.111204242832721,0.06263687626087959,-1.9420478457415935,-0.4604925800552332,-0.37599014607496306,1.2391158285417225,0.09116736350640665
sample205,EpiSLI,-0.8103363933223106,-0.4735681686592012,1.1285038877791485,1.3303818138628187,-8.166953304381018,-0.9345828380398841,0.33349716484410297,-0.20186196921075167,-0.5149656067736446,1.846727041600984,1.1195241804923282
sample206,EpiSLI,-5.067323637781126,1.3228718991315254,0.8528543442089399,-2.9352987914162068,-7.778310648632977,1.0969257473418927,-2.2490535595093357,-1.0677606786574125,1.3018912656191506,-0.02653706941464929,0.846024875625123
sample207,EpiSLI,-3.8527804263291836,-0.41886352558639117,-1.8100334165798628,-1.667231367261672,-8.137325320804695,-0.09135846541569147,-1.1733698925444729,-1.2317483812868744,-0.46636052344393386,0.5069608084183124,-1.770810967470919
sample208,EpiSLI,-3.508522969446523,-0.3655046100411315,-0.32071752486797817,-1.854420095201332,-7.509641745748336,-2.77748616416348,-1.6999196264450112,0.6953175718595181,-0.4195761409090184,0.6667953407437534,-0.3059439888972685
sample209,EpiSLI,-6.352613458024521,-1.269956776871342,-0.8660347744059925,6.008199451377333,-1.2150149929959642,-2.795642880968548,-1.7716124334983823,0.3704702907139724,-1.3351383143036746,-0.4736635602064389,-0.8459284720018163
sample210,EpiSLI,-6.877385810750982,0.07070338886955402,1.4026983897703944,3.124056924889823,-6.998186547442496,-2.165026913940434,-0.6653710277890533,-1.5580290800261014,0.020833338057477994,-0.7875938103676396,1.3717109347132914
sample211,EpiSLI,-2.292797589381949,0.9082375370624428,0.3031719699340367,-0.8157469380726861,-8.220725958110627,-0.2043470359228819,0.08576510992554721,0.6059086110683546,0.89346947196599,1.192290011658714,0.3183939113227141
sample212,EpiSLI,-1.0011686854460093,0.6182399945890413,0.3041419976533454,2.321833630142151,-6.330328418265483,-2.733084105729989,0.08876214604063361,-1.3951271010691937,0.5806132719923541,1.7948327381087885,0.296604089312167
sample213,EpiSLI,-3.2145904236794296,-0.3037062878135554,1.1606764738028856,0.35820520644407194,-7.239419186854077,-2.5955156753420416,-1.5893918576258255,-2.509767779085975,-0.36858602175297284,0.8052097897717009,1.126100192363382
sample214,EpiSLI,-2.9922305106148395,-0.8996103073729883,-0.117658388959367,-0.5059159039524406,-8.748646178231773,1.7270059556738875,-2.5568427355375296,-0.7377056622376561,-0.9541563588668437,0.8666234903672148,-0.10691172705274006
sample215,EpiSLI,-5.075661751640994,-0.3213500184738434,-0.06058842480670797,-2.405599458203602,-9.294486112913043,-0.7339603279843304,-1.4243733768789881,1.3343473960067025,-0.3635692245214073,-0.048484320040196496,-0.04001366318954378
sample217,EpiSLI,-4.53178028543695,1.0063311701202784,0.16154792291497347,-0.37464011090028976,-6.120552208282131,-2.0512535029615697,0.06742459430012378,0.05920895520882647,0.9851960520542915,0.24842252452127717,0.1712984799249591
sample218,EpiSLI,-8.563692614587472,-1.0023797183630316,-0.8115515508381563,-1.1630538020589662,-11.035355806094119,-1.154896622948444,-3.7350131331713623,0.5715511365777606,-1.0771566625992304,-1.6062783367319713,-0.7941719843117008
sample219,EpiSLI,-7.160774446499737,0.1615804861481172,-0.5541708626482607,5.358986548155532,-7.738643012730541,-1.8103028991344492,-0.08206055703620431,-1.6669826372408976,0.11503851624521774,-0.9181248276988001,-0.5497832651878406
sample220,EpiSLI,-7.668465258496413,-2.1553703194975338,-2.0310380652956845,-9.222646973909072,2.0507757669613293,0.4149676027106019,-0.1250733947509548,-0.3254261087043926,-2.19471055916742,-1.0153058133760429,-1.9591663319144597
sample221,EpiSLI,-6.98835675064451,-1.5896026290618168,-0.8581128813649718,-0.5418215722699201,-8.182891266621057,-2.188408912146553,-2.1263232067145585,-1.7341688350807971,-1.6725858557153048,-0.863708504174573,-0.8508778171488548
sample222,EpiSLI,-7.878679546304358,-1.860112844803559,-2.1729854548878507,0.28905672739749266,-7.809823384116535,-1.593791182184774,0.13252049217119505,-0.004782066514993061,-1.9240190924288103,-1.240030970012415,-2.1212669343738346
sample224,EpiSLI,-4.6742614717610635,-4.277725544996894,-2.874969400258594,1.727897574185413,-6.866272487839635,-1.2054814592407808,-0.3752720300610413,-0.6336912711263333,-4.380289790950736,0.17497291229258438,-2.8155026467859656
sample225,EpiSLI,-4.220280188822278,0.06743300259889692,0.3387396529753539,-4.73179547482952,-9.37052246433546,-0.9122506020163769,-1.7690906251413778,-1.1165936493035322,0.02040640883109351,0.32304844209105815,0.3365545478472043
sample226,EpiSLI,-5.935602988893054,0.5875235222476419,0.005696802679383279,0.25442977304343856,-6.469128003160365,-0.6362014135938691,-0.23446202719318487,-1.0169326504569363,0.5599317923655587,-0.3722799452087157,0.013843724950755351
sample227,EpiSLI,-5.944096438327398,-0.11796576006217593,-0.8862074225064439,-1.421531882040124,-9.585082091770174,-1.0214694500219774,-2.624457679387401,-1.8063820040056175,-0.17884143516136475,-0.4327696973292499,-0.8772315957272778
sample229,EpiSLI,-2.7192224770298563,-1.1624708023370118,-1.4031067883298831,-0.6678229287258538,-5.811093665060956,-1.372014935178047,-1.1956839278986453,0.7722720486779643,-1.2165680808926909,1.0385129664211736,-1.3613187364862518
sample230,EpiSLI,-5.576596132048133,-1.1446910724437478,-0.46120987288118154,-0.2519270546559039,-12.746010409407665,0.06582181537912056,-0.37605563089478905,-2.555330891333072,-1.210332312566259,-0.3099085251603463,-0.4581344009061674
sample231,EpiSLI,-2.191500684118846,1.0652972256063689,0.556349204673595,3.9817947708468444,-5.34183194356132,-3.0626371036732483,-1.1095281046171814,-1.8328407490211744,1.0239888741816052,1.2871202189654547,0.5354285766225884
sample232,EpiSLI,-3.482168620871064,-0.004515495355559772,-0.6010555357481789,-1.9520420007011063,-8.105956326412937,-2.319301651141057,0.22416080208169578,-0.3167753976244955,-0.04402396792236908,0.677308139881193,-0.5802898112943555
sample233,EpiSLI,-5.997519600117766,1.166574309251791,0.851207034674709,-4.2292356593837015,-6.422797539089238,-1.0745683467706348,-0.8637155877728268,-1.0168721252678483,1.144985750440423,-0.4056587514692281,0.8449996566709628
sample234,EpiSLI,-4.630718593805542,0.47623128643103735,0.41084504677729716,7.402594663618099,-3.4210386637319625,1.084159018019632,2.0305885376743036,-1.1073601389751997,0.4679099737047754,0.2586772973218214,0.41947146094358234
sample235,EpiSLI,-1.0858716554285186,1.220194611698402,0.8383039284193102,-2.728187457787927,-8.342110678631654,-0.2331666249918155,-3.4640462076056355,-0.9619174986579703,1.1834666702941676,1.7033703422066628,0.8233304428316318
sample236,EpiSLI,-8.419770077420125,-0.86789747080904045,-1.3680241191482203,1.0148986032630123,-8.39454576431042,-1.5581710339706318,-0.18846064943223087,-2.025350113562157,-0.9280988363382788,-1.4839267356263075,-1.346617828010724
sample237,EpiSLI,-5.514957950954441,1.0509915947747746,0.9524438567246283,-1.146943556919277,-8.35796472412936,-0.9079613075769205,-0.7645494765093157,-0.8205860749496944,1.0245322581770928,-0.22010379775221983,0.9414788331691875
sample238,EpiSLI,-5.198092174955549,-1.2430008657919862,-1.039184722302587,-0.22361714494411947,-9.550993877806231,-1.0386028213918779,-2.0881679261531323,-1.392252365054221,-1.316421696496487,-0.10288976480809815,-1.0241637814705828
sample239,EpiSLI,-9.19046557807089,0.897120089203183,1.375860956202855,-0.5231686523225759,-7.8484414663820274,-1.9073730970925111,-0.8330635350810733,-0.3474499201217067,0.8654496648583097,-1.8182352944318196,1.3565713895857483
sample240,EpiSLI,-2.3071567559947073,-0.8058592342808173,0.26372417601548487,0.7196409437394546,-8.68851104617628,-2.0539550834018963,-2.426103245020241,-1.2555438217273664,-0.8785209395173075,1.1753373545941557,0.2510731452920797
sample241,EpiSLI,-3.961900230512245,0.25947673011660427,-0.18542661764691906,-0.4518397239859317,-11.772731496158753,-2.398097670311933,0.6963299276303303,0.24847697707576483,0.2216851580164695,0.4158589319721852,-0.1723154783182098
sample242,EpiSLI,-13.055413839372523,0.5084214905172066,0.38336092806355204,-1.8963417470690425,-11.36704021205824,-0.8519056636459509,-1.3863301875445393,0.41183078645086457,0.47099077328670214,-3.567135486616427,0.38698443032204616
sample243,EpiSLI,-4.028321437958036,-0.11531221810085274,0.4609631456082441,-2.0920784015966487,-4.683665034028236,-1.6632885067193197,-1.6288278937574525,-0.12470373145379171,-0.15864351074069036,0.4808735299000342,0.4627260835904086
sample244,EpiSLI,-3.9081524982326172,0.5772168503643588,0.017337135311087083,-2.5848208504460466,-9.615482611703312,-0.5273103495870902,-1.56932159639874,0.30495198166685766,0.5439987635786444,0.4571565979536739,0.02980705783503304
sample245,EpiSLI,-5.310029054902222,-0.8779957417452426,-1.0406677235040476,0.08459851501953222,-6.190149683021847,-0.48966929586766245,-0.7780550774872953,-2.2698480367588294,-0.9338171161417791,-0.09592729033234748,-1.0223610081995371
sample246,EpiSLI,-3.2376188266104426,0.17061045580822717,0.29298667888129587,-2.4162402698407432,-10.435655835569195,0.22641973872301904,-2.18058310027183,-2.42189482372745,0.11958640856720198,0.7373540643668156,0.2819737960699171
sample247,EpiSLI,-5.052090532744636,-1.5214200304493288,-0.2832097863880438,-2.3089059087834882,-9.513021560276202,-1.1823599865580228,-1.1173652832693042,-0.9303209760462265,-1.590284583411649,-0.03719684903327552,-0.274084229721175
sample259,EpiSLI,-6.168036178237305,0.4485816570518452,1.299390437664023,10.786516266350173,4.521796058465643,-2.515404173438846,-1.0526873762263842,0.4197202588257242,0.41974194656130287,-0.2992421680899312,1.2836772762298507
sample260,EpiSLI,-5.650330901144381,-0.31807616688159424,-0.46767672434323915,-1.1086503710704296,-6.599306691283555,-4.9649823205275645,-2.3166343062708887,-2.0431778164791883,-0.39477676793772026,-0.25176574319619954,-0.4771616549670862
sample261,EpiSLI,-5.565118198251773,0.30963979185604873,0.28538812841337813,0.0798304933143602,-8.366510191401769,-2.3380175261773335,-1.2509619611872582,-0.5200855380111604,0.262916946369156,-0.240814859534234,0.281138429501908
sample262,EpiSLI,-9.098249702177181,0.15094961851187016,-0.8005579033526585,1.4871208277762482,-6.1701550607664615,1.1786369114267434,-2.3424455939295847,-1.2153815989986014,0.11125935242270142,-1.7604514531120108,-0.7810684109790191
sample263,EpiSLI,-3.3328821079337105,0.5009078373823593,1.005795381286604,-1.258708659646346,-7.349467160137438,-0.7861880826253244,-2.1485677125162463,-0.3783344031300479,0.4617783835266368,0.7428727753262344,0.9935735769450948
sample264,EpiSLI,-6.639859618264422,0.8193078264961784,0.5123746147316028,0.08703267562505183,-6.7030066202463185,-0.5744983553142493,-0.5891401744652922,-0.11163061975491267,0.7963719846794077,-0.6863412329155358,0.5160849141689279
sample265,EpiSLI,-3.975958434690531,0.08437954963775653,1.0143639594738305,-1.3192813808285369,-7.427804826609866,-0.21341085698452328,-1.1177650459768562,0.5105946715616247,0.05138187079540185,0.4628145819940332,1.0130877125385909
sample266,EpiSLI,-4.655156944677851,-0.0014433143134272586,-1.0650521281508178,0.8601156980009016,-6.874481728646604,0.13406232537285692,-0.6348454350224548,1.3419998481034046,-0.028784482536414458,0.1771774598312461,-1.0216239686288413
sample267,EpiSLI,-3.1572239835583407,0.4913764564696144,0.3498949717474035,-1.9291231803676874,-9.794027247543289,-0.6891148517208384,-1.1572305652077977,-2.5053974950788196,0.44739121261188086,0.7882660439740649,0.33785300525497286
sample268,EpiSLI,-2.6038662107574475,-0.3480994955714473,0.20115738812007666,3.136761971300739,-6.097508042991155,-1.8669467397073887,-0.522953412214882,-1.4754403072826907,-0.4001499808160704,1.0946969188377438,0.1951060173341226
sample269,EpiSLI,-6.60612113285826,-0.04197628354672323,0.2832864016882093,-2.4210581912232167,-7.222838557139975,-0.4189184835071379,-3.028993781591399,-1.9241487880283559,-0.09746762239839436,-0.6905100270964275,0.27382459774462226
sample270,EpiSLI,-5.415199652724143,0.24532219519979195,0.4963691573630101,0.8030528140691182,-5.694031789351887,-1.5124251798204709,-0.9914478400529377,-0.7372825800866512,0.20585663959279968,-0.1344605748029948,0.4921105784247792
sample271,EpiSLI,-8.50645247397797,-0.38417761059457317,0.5474572839132658,-1.0244498887865439,-9.00492414889841,0.15062355195857483,-1.4231192612007735,-0.35145866478511495,-0.43010251858231807,-1.5425229674807797,0.5474928366664015
sample272,EpiSLI,-3.9230947331240666,2.368898278805172,1.2172614240958903,-3.0108940463413973,-8.399222442784302,-2.0187135725792573,-0.9187460076973576,1.8198259774397703,2.3668418773607542,0.47174883780970595,1.2165104754337974
sample273,EpiSLI,-2.459336451832294,-0.8632626518280704,-0.8813935466283794,1.4847297087849107,-5.8876778495375,-2.589877420798246,-1.0038452866288812,-0.013188711237642382,-0.9221180897687747,1.156888798994045,-0.859961431282165
sample274,EpiSLI,-5.299117745824992,0.104497380333011,0.03091752338140834,-0.10390154619176627,-9.356738879861965,-1.6457861073377478,-0.7296389842314487,-1.0969046354449439,0.05762396031540345,-0.13792148984060196,0.03081351422210136
sample275,EpiSLI,-0.9548599249891516,0.9800658182255465,0.9243130528646774,-1.016773404780684,-7.788625967010707,-3.246156895272098,-1.7049392486686687,-2.1008543105329363,0.9319543873209006,1.7837096012703446,0.8951978721752542
sample276,EpiSLI,-11.129544416279165,1.1585527856272282,1.0641587157316745,0.08497498536547363,-9.457889893604916,-0.5318827596832235,-1.8649138838447366,-0.5985236986775928,1.1268754037096407,-2.6955664133242876,1.0477973640081832
sample277,EpiSLI,-2.860187323884687,-1.0915720711991352,-0.03601438925088877,2.7258389421762477,-6.633620441991704,-2.055024614738547,-0.053742522992662224,-0.27453535236479415,-1.1485231721215883,0.9751183242068268,-0.02895354358006388
sample279,EpiSLI,-4.220189803474916,-0.025227941736388253,-0.41852865323160077,-1.224354179417415,-9.100585777233134,-1.2567636948248457,-1.6250298308470252,-0.43522418190216694,-0.07397508499926504,0.33158748345768424,-0.40635485350975814
sample280,EpiSLI,-5.047885829713727,0.029972214407733448,0.21958791478694112,-1.3048778128442249,-7.7546953718506755,0.49893788913485126,-2.1786749468971927,-1.7009604339238156,-0.015819014833636506,-0.013994763688470753,0.21689704084349767
sample281,EpiSLI,-4.696098843951255,-0.2464249767699246,-0.21821792919436406,-1.9812736296320579,-7.939034934187739,-0.5827227873144983,-0.9020477056394572,1.2700048090413214,-0.28210603620204194,0.1401880790765664,-0.19209198899420987
sample282,EpiSLI,-3.459583627015682,1.6801298444899082,0.8769433659051048,-0.7916448397408116,-7.546331099324436,-2.6594414525374304,-1.0289684578239955,-2.2412048303024403,1.6488071251126377,0.6942549865917965,0.8519294062952167
sample284,EpiSLI,-3.978508737185979,0.7146721763462204,0.9055591836247099,-3.0708913205306176,-9.469648086053095,-1.28332760686806,-3.9681693789770454,-1.49726150553466,0.6590961104855674,0.4212973957673674,0.8800637777000256
sample285,EpiSLI,-5.381617368871312,0.20905063837977664,1.0512250128075593,-2.6225235570311156,-9.123324058633527,0.23078638566540988,-1.6548321766217715,-0.08928857181118378,0.17274899065927085,-0.18097704909279386,1.0447441815406124
sample286,EpiSLI,-5.1586768164686925,-0.6951499823875495,1.0845292978371563,2.188504760915472,-10.842736838866644,1.5293780899265301,-0.037126139219800784,-2.8479714418978497,-0.7453250009344968,-0.09648416983540598,1.0623318837460054
sample287,EpiSLI,-4.619977894401868,1.338084982981282,2.159805024690798,5.522856502923169,-2.6823713141677894,-2.2630308707661264,-2.77695334762823,-0.3156098041100436,1.3028958482632853,0.25730778048563796,2.117192753499444
sample288,EpiSLI,-3.557044567927895,1.187747544135257,0.9869077932722461,-8.027590562898158,3.910219742494149,-2.330586553029102,-0.2870044744831349,1.0137614342516974,1.190601698491501,0.8140152192338862,1.0030851390225894
sample289,EpiSLI,-6.161465007742042,1.0177279707604472,1.2727146753830352,0.10119520418199154,-5.536852252423487,-0.5958272596823816,-2.959573475656436,0.7284230261822796,0.9880030659216534,-0.4699993337111405,1.2610110123872633
sample291,EpiSLI,-4.384998246827022,0.13125508618384216,-0.5331535953965731,-1.2731254219424835,-7.6653739357410275,-0.7762273894572937,-1.59337131103121,-0.1612830021698584,0.09050122204707192,0.2800540724282484,-0.5140155118412569
sample292,EpiSLI,-4.934788579010744,1.2187080724844668,-0.16890818679617425,1.484712440953824,-7.288240137139945,-1.1626684011335386,0.03791858733866533,1.079806776570462,1.2052455393748251,0.054373811032755695,-0.14667136463423558
sample293,EpiSLI,-4.385137159928457,1.8082695247311102,0.16364964964014225,-4.50735552322027,-9.283289670565647,-2.596153377647987,-2.313021583067999,-3.279060967447988,1.7674461429141417,0.25503418123350263,0.1431307616853514
sample294,EpiSLI,-6.441183185746343,0.22510526189027527,-0.9934317482085289,6.188094328987994,-5.9600363747937,-1.188898163172209,0.3568938499453297,0.7303579313973506,0.1961715044829076,-0.5774329126354197,-0.9609837580882075
sample295,EpiSLI,-6.984742398751422,1.469417912847034,0.09590938057508791,-3.1434649643850747,-1.6173424010499713,1.9380861749434546,2.6847383331489496,0.9205400735545144,1.5018551805001292,-0.7564874778293047,0.14127546117725848
sample298,EpiSLI,-9.82210072308588,-0.6006423217292594,1.0395846801758555,-0.5846817244149298,-7.1842557143468095,-0.49823239635401256,-1.4631629229578729,-0.6438733146275243,-0.6515953623742751,-2.088982287151389,1.0276761747366039
sample299,EpiSLI,-5.810801577641768,-0.7172541777109462,0.24529364934862044,-0.4008357218491869,-7.574856025520475,-1.295133214295482,-0.5224767261798573,-0.5799308606295347,-0.7683431320668175,-0.33557185639285086,0.24844173728903374
sample300,EpiSLI,-4.172460967584789,-0.3320496354925838,-0.5971754248709443,4.248551459520834,-3.5485053417540002,-0.3466020613390715,0.45958057266506164,0.3425335128611747,-0.3608754831290149,0.44800856564757147,-0.5671970724980664
sample301,EpiSLI,-4.56891416802853,0.08269480519529683,0.6174609509900402,-2.389605230286614,-10.046363790065502,1.0548646061672717,-1.5109769328439262,-0.9376545497014335,0.04446879370464356,0.16101320821597398,0.6154401378557525
sample302,EpiSLI,-5.857611532900593,-0.06604658705023377,1.0593085771351314,-0.7927862193816018,-7.709911562822332,-0.5161029579693304,-1.502752334004976,-1.100208323003041,-0.11186877664381341,-0.3631369345859262,1.0435821805981318
sample304,EpiSLI,-6.168862333271427,-0.30257152808016413,-0.09430491484580537,-0.7759791566758931,-8.366246303206745,-1.2659396733178157,-0.8326877128014337,0.8797643875305966,-0.3448380364510761,-0.5071371865254143,-0.07664970969479049
sample305,EpiSLI,-6.872757965907085,-1.8035714170126873,-1.219132083398724,-0.3578186042690833,-8.010132968794656,-1.217659575087773,-0.36187297574397587,0.5735660372449568,-1.8655989567149431,-0.8070194556079178,-1.181142510976605
sample306,EpiSLI,-8.049857307469656,-0.6706832684269897,0.28700484127889253,-1.5953836686515985,-9.292312107659336,-3.062400689709127,-1.5298499537439985,-2.214251395418332,-0.7433420741583174,-1.3414881447372284,0.26924596915383053
sample307,EpiSLI,-8.147841832678692,-1.5609220523455636,-0.9559240097285943,1.2604989740819394,-5.509619333853819,0.10081066490198351,-1.1562294782425924,-0.8639980962004156,-1.6208795426231477,-1.3291486740134246,-0.9299243227771505
sample309,EpiSLI,-2.7076615918953646,-0.4955130301437943,1.3654435459781848,0.23491307160737326,-6.0860913402895385,-2.080151298691292,-2.965934020849413,-0.4004782333305406,-0.5594762213869305,1.0356089073086263,1.3391761463621072
sample310,EpiSLI,-3.587741608890313,-0.8229048839339395,0.012486996714543851,-2.689363481442155,-9.002069351031757,-2.6202837237643615,-1.9948588898821877,-0.4812369443314636,-0.8908381962549182,0.608595904322295,0.012412067583739592
sample311,EpiSLI,-9.92469551944101,-0.5689048835795695,-0.8196351151657287,-2.065656986854497,-8.25549288859346,-2.2723089261563114,-2.229959246250197,0.32400624908172926,-0.6292460041094902,-2.1528758369347116,-0.798731898166974
sample312,EpiSLI,-7.00354280563648,-1.1504401769991082,-0.9180929286755569,-1.2997469220907334,-9.27440596163994,-1.8575025559504443,0.7949038537813133,0.07706129997845006,-1.2018964162324233,-0.8780859556047325,-0.887297688744163
sample313,EpiSLI,-6.808932736653131,0.03948606537691783,-0.8390356695519017,-1.3793477860796317,-8.11363211724939,-1.721467855462902,0.633440110491223,-1.7468220006455861,1.0857451569335012e-4,-0.774784380578069,-0.8205550622776216
sample315,EpiSLI,-5.63827028848741,0.4991239903256373,-0.6805978087314883,-1.222557400982557,-9.960596320658022,-1.809601072492843,0.3797073990374192,-0.7860366543794096,0.46513142524228773,-0.2921395518606644,-0.6617856781101442
sample316,EpiSLI,-7.720884324870405,-0.3660418321845655,0.6869796042071603,-1.1746704820853318,-9.773818348268085,-0.6522878401935779,-1.4616260189594308,-1.6401811250774745,-0.4215614202900141,-1.2083376075508347,0.6727248555024858
sample317,EpiSLI,-5.260233730303666,0.3365957029354044,0.44479601695310006,-2.8206194020355584,-6.502426955614742,-2.40355812947856,-1.4618052387252187,-0.8407406926141716,0.29251937153427976,-0.08336441029396038,0.43938680599784163
sample318,EpiSLI,-3.839718668224203,-0.04603302185690741,0.5265603698467601,-1.7006282893204674,-8.006847400426308,-2.4644479551876723,-2.3495049285596865,-1.3398259201566605,-0.10646397591145802,0.5136058903719333,0.5106237186816837
sample319,EpiSLI,-7.492662708143385,0.09438891367825264,-1.5447308353489466,3.4278452862796676,-2.476044379828224,-1.6760661813029172,-2.069225753826041,-2.2238122304205747,0.04280074986213412,-0.9943929228621864,-1.5249820093900537
sample321,EpiSLI,-3.6364987972252925,0.4174416713097313,0.798801652835179,-2.9790562409183443,-9.254952358562983,-1.4401354390195127,-0.8699520680940704,-0.6812693314461113,0.3791010809996616,0.5860660502136947,0.7905765182809956
sample322,EpiSLI,-1.6786523392420771,0.5510537601991019,-1.0243109639398544,-5.088758807124564,-8.14531437593665,-0.9513987425885624,-1.5085412312656785,-0.7412103661490701,0.5160863800072648,1.4531364067015637,-0.9966707480285487
sample323,EpiSLI,-4.6405885954328365,0.9043055527815788,0.9844547714618137,-1.040819121202867,-7.638015731227705,-1.361060124918263,-1.3846699613268665,-2.266323585102959,0.865419417275874,0.17275876203882723,0.9604707269606199
sample324,EpiSLI,-6.111981576817984,-0.3893309465362147,0.6054972757852334,-2.055365354373065,-8.587516399940931,-0.8847492863603804,-0.7314354978627531,-0.5941169023651552,-0.43538391549391303,-0.48577586932532413,0.6033206802953089
sample325,EpiSLI,-6.274539134884154,0.14382134447401318,0.5278950582405412,-4.864405744645381,-8.71964604382632,-2.7304363641606115,-1.87479923280482,0.966955346163889,0.09774173888817082,-0.5653487327848944,0.5303950650344078
sample326,EpiSLI,-7.776504863286401,0.15766844255048706,-0.20964935100713752,0.6831407288403766,0.6829955348466302,2.0817951006695092,0.3276853848524585,0.36365272526063475,0.15574366021307107,-1.0730681623861067,-0.17155402005038262
