sample.ID,population,population_description,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20
sample113,epiSLI,epiSLI,-12.976593403506566,-43.41763409896324,-24.601654398931156,-3.7830559049879304,18.380150121457245,22.15781971543646,-48.74404618505239,22.40211955283148,-14.912701977047742,-46.8995558788411,-17.831879825952598,-23.294411837336177,9.498070320328184,-32.64847514195724,79.99549897170543,35.39550562414829,-0.41050395711997045,101.38546241478761,-52.77888531380715,6.604004062384441
sample114,epiSLI,epiSLI,10.271242783834932,-29.517943490025587,-11.194894412871742,-7.364357115539295,16.68231434469212,-17.846323180517835,-6.5148567391852,31.720388197268036,-42.344514063351916,-96.0523513661082,-40.91004481058902,11.471676530757863,41.22300610541958,25.0816107328788,-76.03831243480947,-9.779217465466076,35.36711344721667,29.643767998227755,81.67758323081478,-26.15550625232652
sample115,epiSLI,epiSLI,4.023130628275703,-48.03629242347853,-9.161014478657194,18.2858448017482,23.87748169345261,-23.53930626280157,1.9988168625767706,-31.44545161496417,-24.537963918426467,-3.909041797976886,-22.353777106677875,50.51683599952238,-30.354688299609844,-26.303896465556363,-9.080392238869635,38.23005457941511,-5.227411569024706,-2.3147384144535135,16.578745789996663,17.241417524331204
sample116,epiSLI,epiSLI,6.536508311002349,-36.96421266262472,-7.089069050720772,-36.71411197567903,33.29630493952886,-8.033956145648219,-65.96624393563243,10.895073651632128,12.91480967301337,-11.268587641762743,1.6062143769928676,55.3704216596752,-121.49197181308605,-9.044270099258677,-58.61720997843394,14.3517419311667,7.695598005913544,11.592274333993522,-6.91577779197508,19.23140943639889
sample117,epiSLI,epiSLI,5.537586991647056,-49.18164515562939,-19.161978850761603,-6.159222588792804,41.43208884139788,-45.28867743764033,22.351372368258613,-67.39003364787472,-33.34974099943191,-57.11714335659347,-16.67413879835432,-19.03374356992882,12.57267066098785,-32.98518583831591,-70.97249004980998,-13.774877244508122,50.997885106741386,-32.911590713668446,-5.529042368266792,-11.018494515263688
sample118,epiSLI,epiSLI,4.804063797859126,-44.484642190684056,-11.428882378433471,-32.813504690881636,50.61802261603893,-26.724377210410328,-35.465190887520016,-29.392397445638856,-29.087332369111422,-20.439211724895088,-28.839459275226208,52.85211633450664,91.80156118817865,22.387449059443995,-89.4428879671982,-45.821048386680594,-23.55505970604277,-25.450797177613367,54.98367198526807,58.50458603142422
sample119,epiSLI,epiSLI,-2.705712322354453,-33.11292857443186,-5.601708445175952,-21.74474463043213,46.73382316773926,33.48913945513495,-10.516967731764696,-2.4293070362378653,-48.7065398414611,-31.169016442510042,42.287207173357956,-53.94311592476701,-16.792070459005263,37.661558791881916,-65.79834290248772,-36.706002426243835,-14.507669486544291,-36.90132264863393,49.797025093979286,-5.201605691774752
sample120,epiSLI,epiSLI,6.024171565964823,-38.24855623887126,4.535968677053021,-24.810381374033458,28.61778244103897,-9.851066581278102,-10.973698355691173,-65.25673796781514,-23.183037218778036,-13.155389054663589,74.15482686698942,1.649518789345302,-29.54118610259619,-36.630574837619285,58.232603819557,-56.315823927277826,25.55638686966739,156.26966660817368,-0.48401232048103243,-74.04607517844917
sample121,epiSLI,epiSLI,0.06133529589502839,-48.15817655538454,3.17978490902519,-20.10732820062032,25.222667543710223,-24.29311395452294,-18.549882161880113,46.261085897150714,79.6801131197992,9.445158309321684,71.55386870850401,-3.6256509072828775,-31.141562413071636,22.159930317264763,30.271545826913368,-9.034698813101247,22.544946356953478,-110.76338061948213,-59.20035943268668,80.07534811145864
sample122,epiSLI,epiSLI,-1.5753855676390929,-56.08504956478916,-14.947851956853517,-13.668915388768772,6.816980084135187,-0.6903924724102863,6.819728045533186,-22.674311098172197,8.673801216777482,13.77968813105404,4.316584394004009,31.147129610462237,30.895881979737712,16.623744498347417,-29.048788727746064,-52.27419697849391,-26.570905675728035,17.82268884864996,-23.550834179396965,-5.077527049200088
sample123,epiSLI,epiSLI,-13.192534016842073,14.07670401613085,5.755345360421895,0.06210308495285259,-1.830835112553395,19.04247068877096,-27.006380277309315,28.80940453155211,0.9695040802744794,-22.077944328275695,0.20792871502065544,15.777384890859043,32.41330880721827,-25.655875869975773,20.70834457315429,8.7177187599265,49.251660177510566,38.612537235770446,-0.7090166907435294,-38.46347691379708
sample124,epiSLI,epiSLI,-37.67964782331293,22.106692382189845,2.6649924182818174,-6.894074534660849,-9.251548777659954,-0.3587057450869555,-1.0630719298955085,23.454506012452292,21.069829714470202,-6.223724953129663,49.55273077947231,31.306417026627663,24.6710179467433,-16.941124847882545,19.416566462976355,-9.575136370432652,6.8875965928755365,25.738880094826403,21.395527934739683,17.365821743549006
sample125,epiSLI,epiSLI,-4.642130649030192,-47.969904272134904,-30.57291092541658,-18.98885088721387,16.021862530409656,28.957242811631172,3.7249998379133493,13.381191846734884,-11.973201247733494,-28.399592399604302,-16.240885547393873,6.758518233778937,37.35734609843827,-19.80578840854583,6.8786938517381,-7.979204691684828,-43.01344207466788,-23.202872707598573,19.7874354124545,-40.709207525484345
sample126,epiSLI,epiSLI,2.9478785216170267,-32.356761097049876,-27.395615204560134,-18.424356153586718,21.591541731176438,3.5492865214472884,-13.960202262888192,-31.651096944744832,-19.29321027001411,4.2977592095281025,18.6227793836959,3.935818617099206,-68.96813788790134,-123.42302754411328,59.48385924043598,-15.54232670447156,32.590113949143166,30.69452613304634,-31.14799010926773,-17.359670985841117
sample127,epiSLI,epiSLI,-9.408865719094562,-39.934658890195244,-11.27686607941913,-21.401125604876675,35.72786806558353,12.175628419488572,-24.102178516069852,-2.6360232097821648,-55.90839903550259,6.443297338790359,54.735494805688816,-2.0832145024553346,33.02683967623467,-69.93117669657154,-43.06496236844994,7.4799246493207905,-45.98488982551571,26.952266095615542,-66.26910686399657,-38.817225534191316
sample128,epiSLI,epiSLI,7.753398349242933,-36.03926129094421,-16.38683044557546,-18.11466549131407,20.487842199590364,-50.35519375459913,-9.578055504991235,8.216208748595735,-87.9004778358834,-42.24915204827665,17.393367497855426,7.105819381854653,-23.794458919592785,-34.62952600581089,-3.26808869831183,-28.479130887585047,26.955817345969294,-62.79228778514108,-25.459472445050167,-66.3874917717791
sample129,epiSLI,epiSLI,6.006158834037943,-33.147203129387265,-12.725247959088248,-25.86823816671424,65.7213533026593,0.25515922010753306,-35.95679843042599,-16.763703694774833,-34.5913024720791,-141.00677270749887,-8.3740201907111,22.81786155329629,-43.94062974031489,21.302262857716055,22.440565919905517,41.12793336540445,1.893198795928921,-3.2206844888515183,4.588129860190414,-101.11001738856906
sample130,epiSLI,epiSLI,-8.516929297823841,-44.31353611855497,-7.284943078079544,-13.97494865354803,12.263003292345143,-0.8753138976645739,-19.803442170518743,51.93878609864585,-7.18111264465354,-17.723867770414518,7.120147102082712,65.42721204979901,35.35431745586553,-28.715361481103095,-5.501697885368543,77.32146211752158,-19.443125589346057,91.19244159797017,115.63072707938713,7.315129583020954
sample131,epiSLI,epiSLI,5.75688449906968,-39.63645983686076,7.599051161452119,-13.935182435030228,43.675868548471684,-30.544474980836615,3.449355774862489,7.256123627377771,-22.952533178096463,-26.100683313461634,25.310497904808603,-14.63122664749549,2.6038724595236666,-61.79599507979863,-22.341424533273145,10.530604806594756,-16.340106175011915,-86.51827730787728,63.59016971316456,12.927315751622087
sample132,epiSLI,epiSLI,7.279791573397707,-53.29102494285172,-14.132099764115424,-27.596373657784962,-7.445522996266458,-17.018241499972845,3.9075474159612487,35.163895570635496,40.749120963319314,42.113165096238355,-28.352042970004984,27.577696226430884,-73.04254201209102,-47.241339395417015,-8.690567791234791,12.44502021424499,-16.796166404830686,116.5012143443466,-40.20540108029458,60.14268766302983
sample133,epiSLI,epiSLI,4.851984658587419,-42.01061787041075,-2.334701363207996,-15.37910148185541,25.826273090598924,-4.79716971560006,-3.102519620243315,-1.7117737699489914,-35.87446509291773,-23.419647395556325,19.006306318902823,-3.1266328461794783,-40.523654798487826,-8.887208885210237,-32.042962948728935,49.136792639537894,24.09309580754452,-34.784816753696234,-8.465114590082601,95.92472402661912
sample134,epiSLI,epiSLI,-21.454234388742126,-40.143773080255755,-6.815612828314326,-11.313571127553095,19.556361362021914,0.6106762629174348,7.513168359174702,2.868220423624971,16.181863101602936,-30.632975943889996,20.70574197431131,14.46490275537039,5.305569402500188,45.11800032984201,17.504810504331473,1.1894018142397818,66.11605223513651,-8.378017032741537,30.956166593914073,22.78776680397577
sample135,epiSLI,epiSLI,5.651518498637649,-25.550599481052174,-7.607451746616736,-4.730769241202966,31.33721151779789,-22.47544515930131,1.9980349276717289,5.740006927340477,4.280771856059095,24.287016312966042,38.53901912744693,2.6798891514410172,27.306005722813808,-29.836748655625172,4.62286048166636,-22.892954438152596,-20.017050997280364,1.7393198924151512,-19.475233338536388,-44.10997637466709
sample136,epiSLI,epiSLI,4.506119348601591,-49.69052930260099,-26.53499099986855,-11.235074193804111,17.44822345110852,-45.25595942947869,-3.5023892558599865,-41.85857580364746,10.399557160552686,22.883898591578337,-2.0535869259672976,-1.9885772060489009,-28.209080064513852,30.486211286883158,-5.944680415612972,-45.27231745541034,-6.564213575000643,41.423807643718035,-20.239209451638306,5.174174274544209
sample138,epiSLI,epiSLI,-0.5188084602150677,-50.6001571082127,-4.414898951503043,-6.613220079215074,22.416366635869696,-3.812234863500743,-12.152654825561156,28.244421421671497,-38.162628471229866,39.70532762546912,-3.204201513788009,17.23413095028879,-22.48570799901657,4.888722978146748,-9.851694434433341,-62.082145868920996,-29.122288935913815,-56.02948018976233,35.05920333829878,-0.04810021029500456
sample140,epiSLI,epiSLI,-0.8933353928616399,-49.76629111530223,-24.318564464992978,-28.40228810489441,22.05356727323311,8.390123205481116,-2.519484802413723,-26.512717654560284,4.837182933540126,-24.971922539543836,52.85044043102875,-20.966550904344636,-42.67995887678669,-99.07967302119727,6.582914177073046,70.2235332005304,-102.1975700159396,0.44919011395852754,82.02905614146584,70.20868641079316
sample141,epiSLI,epiSLI,1.1761898372108233,-28.486602749569418,-8.287251650145114,-6.200458105010856,19.172108053822544,-25.416977276043017,-11.885762640163028,25.317964825777093,-1.5335054330729878,1.5877138771622379,11.621877678712325,9.450728259857279,10.29179247462421,23.046845311617833,-1.6595815740234408,-15.7154210962021,15.037436649870035,6.913269511962251,91.48602751074748,62.291443016265184
sample142,epiSLI,epiSLI,2.9361700562366737,-49.61458296420093,-13.777525270384233,-17.86716213437261,15.176506703368402,-33.6386199726191,-33.360378728713954,-33.6937103523484,-8.1765779933258,-33.31819452698546,55.14987069214955,36.4882529470799,69.98293671024558,38.31074121082796,53.78703061931464,3.389643106604892,-55.493631170642416,93.7077644248737,-86.40647477711585,82.00673173292132
sample143,epiSLI,epiSLI,-3.2077188057344523,-33.27567682543474,-21.717828181975545,-30.02213266024252,9.118283344537032,-23.965135715877548,-15.739163164181228,8.412640169516349,-23.651568534779376,-40.70959976553791,11.504523196154906,25.593936804821677,-18.31558303779059,44.600729493067625,33.70562998220398,3.906860484002242,12.866710132017575,-84.90242262491296,-55.076412574315,-71.15480352244721
sample144,epiSLI,epiSLI,2.369912319117557,-41.184352844422364,-25.772467592428754,-15.866052257827425,44.77015263746744,-9.135102438195773,-10.782799623226309,19.98276510677723,-15.648099978148773,-51.17965051247937,52.818255326652825,-64.93404694697914,54.95713656534716,73.8801438309789,-18.719317543857322,-31.729571507337443,8.899777797803619,70.70388104216339,-39.443695155782066,32.588824860047275
sample145,epiSLI,epiSLI,0.10412564979616543,-41.10653126015582,-11.606465824231185,-19.236862504642012,10.47413043024684,24.506368143734083,50.622340980094,-17.07883137072567,30.026420184051148,-3.003286767446827,21.784448148740328,-13.936562151813616,-61.21748756643348,14.002002961356983,31.500126864056078,17.58747667578254,22.543204072331413,24.755511679592452,-77.58517452558725,-49.9334762848139
sample146,epiSLI,epiSLI,5.348970270239732,-38.80007262906635,-7.025696264607223,-35.33039828274595,17.291939515212093,-9.308627384421353,22.764154163250264,-38.72158819853278,43.453780414559574,3.213910243514267,29.270437387104124,-11.191268148630876,-70.19469785110708,-39.72456333211098,2.826514210924133,-17.026583566691034,-74.83963322594586,32.652945525515484,51.92951932353157,36.286146845364726
sample147,epiSLI,epiSLI,2.4898545990204535,-45.426415604544815,-20.76435480219504,-14.222984020809141,21.210015472677473,5.382973105177112,-1.577080034366325,22.62965336436344,-23.38425342624176,6.6538541387909325,45.33060261442905,-86.27161934644751,-13.399284157863061,-37.16783999721028,-5.11661494060573,-78.11411202983574,49.62598805052042,2.66365127631077,35.12565257455526,-12.319411400757328
sample148,epiSLI,epiSLI,2.277959570349162,-55.76111339619656,-31.492695965148425,-42.476066185903115,-1.4523869108021312,34.519077316709215,-35.71155145188123,-5.69870542258146,165.88400762503304,-18.999349356398888,-32.30865959014427,64.09233535043136,13.024404814725175,-21.963359337833715,-21.917952131052154,30.8194114885885,-7.17454198799469,48.13487551338745,84.4957358786902,11.414392169618273
sample149,epiSLI,epiSLI,-4.463479392173051,-42.07937647274245,-15.950768747909652,-19.32589684498566,21.978423705078285,-10.681698995715534,20.38330855991367,28.553422564720258,-10.247958272216584,-18.62585555927803,40.68144429994781,-52.291083415599346,40.14754477341428,-31.333108005986556,-18.64670060900273,0.548358470171783,36.242471789094594,-30.07100561664674,-45.30920600786781,2.754998376292037
sample150,epiSLI,epiSLI,-5.400118893557366,-31.95295131349372,-6.7815864180220045,-34.50213807761168,33.35027505573436,-40.567130235733195,25.607622536957027,13.501158843971067,-9.104933096466118,-20.627519994402817,-9.406773482871525,-4.409601481685061,-5.989099123419674,-26.11554219835385,39.91495130792335,3.882722581456784,23.70103807763571,41.88299935850725,82.30766656602911,-25.059280811547534
sample151,epiSLI,epiSLI,35.84666629522552,24.15381247510867,-24.69949419158718,-6.070757830311118,25.94622773654684,-28.860294288525363,-21.46550088390841,28.268610945482322,-28.680178740446095,0.6948886394695217,34.89467743886851,39.294195338116424,-8.764492042908442,27.09626609948607,28.954150359642203,9.464279838030652,-2.6155414910127632,-24.779359036641655,71.97693307238535,29.901241688583713
sample152,epiSLI,epiSLI,-7.483440398758482,-14.340133955974162,-6.346189366492678,-9.14600644668591,6.8940544198480005,-8.151465299381286,-18.376343273900194,51.35763648068497,7.40679662747942,-21.867094500505555,-24.29809406332004,-28.296016164372176,12.36456300612468,-47.55933575631092,-56.64763399833856,35.80091454047607,35.16419610389787,14.716023447944847,27.81202405369502,-14.656074948683074
sample153,epiSLI,epiSLI,-4.430335523669076,-16.425526066179348,-1.9522459370772198,-17.347716341392868,7.216598436149673,9.754148524440277,-1.859035952520231,11.1465807291991,-29.556232300661087,12.48288561891777,50.85834193730626,32.469151099865144,9.56157491630878,-50.706258765468796,-46.435927974785784,29.07166381713264,9.361961937254996,-31.46259342331179,12.918060768962052,5.387403230231962
sample154,epiSLI,epiSLI,-2.104412837576394,-42.97897284130032,-17.688578379723463,-26.91550750187563,36.45085628479232,-11.887070318001554,24.09353292820737,32.758328938575644,24.355491871201984,11.891618854845058,39.83292694091999,8.821340605252937,3.027783038778853,17.940015561452782,44.5523157487689,-81.91495653685364,-14.83646040622793,26.532571249975653,-26.253129016910403,16.908115020361528
sample155,epiSLI,epiSLI,-6.4318084457213685,-3.913427359317693,0.004585879968259725,3.2416972914636664,-1.1437504550115287,3.476698726769516,-12.72665597910765,-12.449216901249232,13.147073469045486,22.437830332090897,-3.3485824232223065,17.261632735789874,-17.00570626030643,-7.922292617722911,31.12832282015876,2.883644966676967,7.777896553330191,-10.157245667182316,50.220638625667334,41.42019227318023
sample156,epiSLI,epiSLI,2.139337391701114,-42.87907536416391,-4.8788153090935,-7.975827507660085,10.832167670754929,-6.620654636616751,-1.9791836872944852,35.84679031218483,-12.656051626960688,-43.64456803968723,47.055028863277165,-11.312151446860241,-44.60052766352314,-55.417823221400724,0.01270787960619732,-28.386963029095345,129.649308307948,-61.095492100485025,25.12062363288109,-83.56395761915756
sample157,epiSLI,epiSLI,-1.2615360875666546,-42.73338037462593,-21.61575630493331,-22.477165189156867,24.08720734497628,-28.83302886623805,9.713408599916109,20.607747003865526,18.519491208941208,-6.570795847038453,-41.29982919073188,-14.96795337949511,-4.867494950826107,-78.12732473451076,49.731933975088076,116.0805264547492,-39.2635681477302,16.77331821969829,25.762469025184444,115.00129650991431
sample158,epiSLI,epiSLI,4.2407242609813824,-42.44778690256497,-18.444207441783863,-8.67156683345678,13.32400217959828,-5.912630350775657,-16.303679076617154,-24.28834211237772,-19.01303428070946,-8.678121521267622,-38.1505222457542,99.04056162448147,-18.228645009101996,-1.1534787547631362,-12.496973213840663,-35.32485374123311,-23.280111676061228,38.98953054738032,62.3487396840164,-71.0604477091364
sample159,epiSLI,epiSLI,1.8520927529867446,-42.099818718307105,-28.046993194661848,-25.26314830695343,27.892877757702486,-19.525439404999297,21.746985204458365,19.50235890234349,-57.62147925585327,10.186518004955243,39.668387455705535,-54.564828095958575,-55.61145180947626,-77.09756809547767,48.25411264076501,55.92859558339285,-53.26294807378767,70.08102448118501,27.1134075468421,22.1570254984521
sample160,epiSLI,epiSLI,-3.9397744893650932,-50.44276938208046,-19.465818861298022,-16.822278655258856,28.19030284180714,-3.6837069916368246,-1.3596777563935798,-14.462253200625119,1.5946995565485753,-10.156840403829884,-5.0027986018579425,20.255896870181136,9.624734313604163,-78.87839019067607,29.03629370816409,68.65056971280512,-26.7745784335368,27.01938217433572,-3.179577464379971,29.846268472323793
sample161,epiSLI,epiSLI,-4.8657852217621125,-41.59399081763335,-16.923154841122006,-15.74944955245339,2.344433351963839,-28.95742599017139,-10.702756286960941,18.47539388599768,12.758766066757932,-41.824891795636375,30.219262989447845,-34.715156020023414,-22.86533939995771,-33.95114892876915,75.93515279466757,45.806868286295234,-14.480515636005228,-3.6512226297241233,47.879717244980164,35.024938835781434
sample163,epiSLI,epiSLI,-11.892917292174483,15.629486915541339,8.499666858373791,10.435129700382186,11.86006669977331,-16.58451249690413,0.027760154136311378,-17.297243109249358,-14.473755681420469,10.413686546089082,45.6860544437245,10.777842501640876,11.388719497458483,-56.862778540983484,13.381862999561395,-15.559327238672907,-1.610964881998954,-25.821339861907,5.764154659915876,23.438348409705885
sample164,epiSLI,epiSLI,0.5922466910471599,-51.20156746435678,-2.6929622767018664,-31.572905481084764,13.950091062325818,-37.4702026244241,-19.03555855921732,51.02187919331738,12.494940330721578,33.66210060523785,-14.020516561493746,-65.23711952231471,-10.809897341274667,-2.4348125207615525,-37.831117304792926,19.397550310739444,98.45007243067687,-101.91420845814618,-58.15318987341725,-1.5857283515740024
sample165,epiSLI,epiSLI,0.8123103519580213,-54.73121828836111,-13.218785143098033,-9.798565074836297,19.92769092227953,-41.68889675023435,18.667233741100517,-10.589691641705652,-41.96210530002064,-15.465443245480392,-4.164533549827362,-14.934692283054135,-50.815802923588514,-51.15686528963319,-36.27610115281186,74.3468169721933,9.081328804647951,-42.80784480542774,95.92211692504395,26.209662062955182
sample166,epiSLI,epiSLI,10.819314830428388,-39.76018344633192,-5.493522880759334,-29.607363692421494,12.528105511447476,-15.167446128223766,-12.777193037821519,3.5546200082437314,0.6575569317113943,-3.6237046207125805,39.31989177232476,-8.234009437601525,18.803399922165763,-12.0755321451137,1.1448666838376331,-73.27083924441008,-25.071443094777187,-70.55444664270225,20.499367241562318,-15.30692629269925
sample168,epiSLI,epiSLI,-2.9946410385942643,-34.8062556324898,-6.35391309486225,-25.78531385617734,-16.72114392581769,-3.5098132388513688,0.5755121851945544,7.400559687836336,-29.627712482737902,-53.37217542000729,15.490933835172452,-20.464962320559405,34.927383246608215,43.819561340104286,-16.43147704535641,14.302964478902386,45.72618964220672,-68.15405524596576,-18.465479862204464,-25.63459204874036
sample169,epiSLI,epiSLI,-1.8376312975710813,-45.890586340523214,-30.448979894497885,-21.882719823943766,27.224612360952744,-41.03572773208188,2.4007697910441657,-11.536898667156569,-23.724088188037147,-42.75532100048718,-0.30167914070450175,-130.96173597282063,-5.219204000785392,-58.42004246796855,-8.700505116320583,110.12221854210543,-144.10105383036114,45.78718743291471,-7.49890087237836,-22.081780390266765
sample170,epiSLI,epiSLI,-9.38680385824641,6.356613609764783,7.026100217820249,-10.702701302323552,12.488385273746525,-8.559193505084968,23.061414694993672,0.4939025092918484,-23.176647470326245,-8.916148222734762,25.66208871967497,19.520650739476643,5.625417877490916,-39.76287652989688,1.2352200070966084,16.599741691013573,-39.75368164330962,-0.23367167300089933,8.919395334470233,17.194013288922694
sample171,epiSLI,epiSLI,11.105908633343223,-36.43127213012538,-9.462163177797484,-16.45687173140149,22.576025777728237,22.551076880469225,-13.627348467044751,-34.926176630382564,-53.19133003035033,-3.901002419068987,-10.44197630234599,14.309482645599765,-24.241176293900505,11.921052477995119,63.62024664976915,-18.559428314295786,-45.21923199017886,-13.664119160869296,5.648199986102908,-19.209948541364085
sample172,epiSLI,epiSLI,-0.9475068396309395,-36.32438349832523,1.5484474810068658,-5.034999343225929,31.761386978597795,-35.36902510865246,-6.6967538403700715,37.58092245524477,-46.96882628838947,-27.256920268662775,0.35143558360833865,-38.040349763920005,10.201293125089407,-48.507764046424526,-44.60702163669831,-43.886711602073674,-0.6935901954485433,47.903959932409414,-59.547685565073486,48.36673709803635
sample173,epiSLI,epiSLI,1.7905768782316325,-50.703230015642255,-10.419763759341144,-19.725134853543363,43.14018950559222,-33.90321639295317,3.2183872350337643,-24.29255154351689,-25.17319769215731,34.938231430320116,41.90899322606945,10.36889362776545,-80.37322348933597,20.461535806357155,-0.5455515448179441,-10.300835539296271,36.06295526596818,57.62542540495917,-21.220147699908466,57.64344706220739
sample174,epiSLI,epiSLI,-1.5633896924631243,-44.59125897041896,-11.363513198569548,-26.69279587604678,15.47990342975867,-26.81921834078149,-24.46179670284778,5.468972356399902,12.99198723865846,-2.029273654097874,54.39502195930177,56.18566056109345,3.20979844463234,36.24171324213195,-58.16278085602072,-78.35284939097879,-74.73843091842886,63.68739631832879,-60.29934007841232,-27.51154814413435
sample175,epiSLI,epiSLI,5.524538908738397,-48.258734572146516,-17.51886531497932,-17.339373509467503,-0.28412451491409274,-6.300272895653608,-11.15353768893425,41.293772839826026,24.893874374992635,31.624459237317826,62.79455163357282,25.16568467459561,31.129594035964608,-87.61973063859459,-56.848107762179694,44.262290562591616,-7.561436237499782,-71.3565701721046,19.74473798011481,16.364686337339016
sample176,epiSLI,epiSLI,-0.509444528886101,-36.26373914741314,-27.611243658165684,-43.2207642787189,12.267200913994422,-2.9503524030289165,25.326919501785202,-21.272058712743473,29.074600165550887,-62.79006833712549,21.176688775791888,-38.00513834679388,-46.60075817541592,-9.065874369530496,-18.497021755941088,3.1933062080977455,39.693011196756316,23.99728636506894,38.30528901399508,25.829570517743086
sample177,epiSLI,epiSLI,-6.462227016703686,-49.39019191086463,-13.326302898467649,-6.968647784766308,-13.886349516488522,11.337471931823595,21.428575999884337,-16.77949858068324,-17.217448517484698,-2.506383119300507,-28.503260406277132,49.57714783031863,-42.06291325386818,-46.054664190036554,3.619496174365294,-14.768577521745915,-17.403284302311555,43.65325931388691,-22.2038763900936,5.060576023891446
sample178,epiSLI,epiSLI,9.254319713215821,-48.71372458513045,-9.789548062649533,-28.214000326960164,18.019542849236043,14.349302137982667,-9.057864297585517,-70.93770372407332,-9.951398457362126,-17.198141365449448,-15.472622935909445,-45.66106778706077,-34.881580243663024,0.737079745821663,-1.564464165266137,-37.645433399134454,-72.13702425419949,-11.952495966612481,-24.885067016381132,76.2299846669018
sample179,epiSLI,epiSLI,12.999155267141823,17.13823322867704,-8.676875532358565,-24.01940952667796,-3.5034155406473495,-7.089878051916485,-12.460653058473463,-14.206671187638966,-24.049832880890165,58.83017569311879,22.620031701944995,-14.605415613158765,6.635481865982167,-21.25265108729303,-6.911960787011904,0.6460275988637699,48.97917865487452,-3.794524562583219,39.37315040200768,-14.330451237456199
sample180,epiSLI,epiSLI,-0.19084397959885324,-49.795353240822855,-5.370072902126386,-28.254693677499617,2.1269646650698797,-22.842324177961466,17.94734057641368,-40.58780410627322,60.95353869099348,-13.744270651065507,8.528724807128999,0.002617744721101435,-9.791263138596586,-40.37460411733669,21.751591964043026,38.577856963982455,-44.88008100191633,-0.9859862573112077,46.26708195424814,-66.56384754327999
sample181,epiSLI,epiSLI,0.4180832919741341,-43.962425642258424,-21.602563245470257,-32.47657852626286,4.611993403523623,-25.664835176300084,-25.93844676805448,-33.12555583606149,-10.148362471830602,-22.38823808494511,29.714463305441438,-52.10764004978749,24.8439074848544,-76.7881753656616,3.1894646044724095,-107.24265048394354,13.556049576440898,-57.89238906617215,-29.21962435782868,44.65530254216395
sample182,epiSLI,epiSLI,13.666471771975578,-32.16358705005485,-15.273752119729526,-19.66676883815424,1.2967704723468032,-30.935358171204463,-12.03698850371377,10.086596318823311,1.8172949510720675,-10.873069762620531,45.94261608494743,-15.327815885551146,24.802530203705114,-31.68308103551556,-71.62829910136695,-1.8671971447857492,-43.140981762894036,25.59842322889505,-11.410217191899362,-18.05190844472213
sample183,epiSLI,epiSLI,5.615443528006896,-30.99265021198117,-21.585689656531827,-35.5215048777572,12.637141668912626,-29.276762226887413,-43.01310283005939,-6.289524338234635,16.93883951835353,-38.55616330010877,38.34058268385282,-32.76450885360456,-31.161398477933492,-70.8906677915949,7.903608894239143,-31.57687886736664,64.96111941984203,131.75616216501004,-2.4475162231366108,-95.81775559754696
sample184,epiSLI,epiSLI,-10.100046448798068,-49.41123274194415,-27.311157994341528,-26.13909538153663,9.121806519223028,-40.11551900425231,0.9364766335638133,4.731279693285298,-1.1324060469249797,-10.555282137457322,23.94142045129518,-31.21984242234164,-45.23090708893248,-79.82418274658512,-38.213301979475254,-23.54134393459152,17.8918277764126,54.79542348469147,-36.58206442163984,-20.064900458253046
sample185,epiSLI,epiSLI,10.712368120037683,-39.4195039504877,-18.395902436066095,-14.6413715679455,29.666831851928404,-2.444290778785818,8.42055327610448,-61.71220389167375,-51.858111216648524,-14.26278631496817,7.375094219127068,2.9228966587511502,-40.02325169651223,4.293884507921561,-4.177438344483487,11.330506971785338,-59.56730676978491,19.561753659653412,22.430562697739564,100.81581340568688
sample186,epiSLI,epiSLI,1.7937324549959306,-41.96226500432863,-1.1896906911082183,-15.924410854921552,33.05284015192115,-48.730050566020275,8.350511772066378,29.122437686486908,-23.72228905762026,-72.14880691493033,2.872972489705403,9.239983618008061,-73.35668834292562,37.03845851629083,9.007811993163227,19.90378385819928,6.500092441041542,91.23584407362006,19.464270939747053,30.678986109854737
sample187,epiSLI,epiSLI,4.7564419465658485,-36.13782932382609,-14.96647957524901,-15.34573292794957,36.894057034324575,-37.36310010854777,25.58733534676606,-13.690102692972768,-0.23217466425308433,79.61923271386438,22.096103121731115,-3.4883541756945022,-1.2520208494545935,5.0313007355202695,12.237633647259734,-1.2631702163274474,18.54454023117863,-7.317845893051184,-43.96564956612683,-18.30435779094303
sample188,epiSLI,epiSLI,2.7529337082326357,-48.0961102956651,-13.648976333937652,-22.57409397789758,21.127416625084933,-29.789019818779177,-1.7890285196400153,-1.0534133343019496,-6.005433733072469,-83.76672330746567,39.699117258203884,-3.726479196668648,13.574825383562345,40.01603924965912,-17.50651827813808,-0.4771233524744899,1.6692263879540195,23.05044462161006,-41.039971008394794,-36.13004677499441
sample189,epiSLI,epiSLI,10.735805513586666,-33.31311232955059,-16.59604535907753,-19.76611099654088,-1.2356936261983922,-24.140302022809585,12.554072106693903,22.14335457948269,-14.706358577947665,-32.12637275854285,36.40052643542311,13.987434370301544,-37.95728486889278,-43.49273611572191,19.227340784110513,58.26453116630945,-29.198000617082393,-152.816628718162,17.95047172898934,-4.3215716735597285
