IID,cohort,pgs_genome_wide,pgs_name,pgs_pc_corrected,pgs_pc_corrected_complement,pgs_pc_corrected_matched
NA07048,1000 Genomes (Europeans),-0.6896938052328675,cp.HARs_1,-0.7751824572132373,-0.6906403673863565,1.0239326854238748
NA07051,1000 Genomes (Europeans),-0.806214890746695,cp.HAQERs_1,0.18875240185231,-0.8027409670006477,0.7382140781197191
NA07051,1000 Genomes (Europeans),-0.806214890746695,cp.HARs_1,-0.6028167700855921,-0.8013198786322407,0.2783038524411975
NA07056,1000 Genomes (Europeans),1.5598413117420706,cp.HAQERs_1,1.1552312261251303,1.5615179461508457,-0.13043372645995505
NA07056,1000 Genomes (Europeans),1.5598413117420706,cp.HARs_1,-0.05586422961365935,1.5576639577237974,-0.4590785825776869
NA07347,1000 Genomes (Europeans),1.12663559630726,cp.HAQERs_1,-0.016460420606316986,1.124839881084257,-0.3392858140071426
NA07347,1000 Genomes (Europeans),1.12663559630726,cp.HARs_1,-0.17351803477365702,1.1265213262763862,0.31159636218956005
NA07357,1000 Genomes (Europeans),0.03313521288795793,cp.HAQERs_1,-0.11183899201403505,0.03521502680722632,1.141888059886115
NA07357,1000 Genomes (Europeans),0.03313521288795793,cp.HARs_1,-0.9914752537350268,0.04926847045786522,-0.4964127264226654
NA10847,1000 Genomes (Europeans),1.2198114012574912,cp.HAQERs_1,1.516929423204647,1.2033546799172892,0.42953988447542807
NA10847,1000 Genomes (Europeans),1.2198114012574912,cp.HARs_1,-1.5596351896099923,1.209841469515604,0.44161233311968023
NA10851,1000 Genomes (Europeans),0.07119568072148885,cp.HAQERs_1,-0.8442267139305908,0.07039377849746824,-0.877994408065506
NA10851,1000 Genomes (Europeans),0.07119568072148885,cp.HARs_1,-1.7924737196445646,0.057534259314622846,0.788150239278334
NA11829,1000 Genomes (Europeans),-0.24492529216654554,cp.HAQERs_1,-0.06356994428353688,-0.2699056995769266,-0.829409461279396
NA11829,1000 Genomes (Europeans),-0.24492529216654554,cp.HARs_1,-0.9964216224344581,-0.2430202469316312,-1.263555039004271
NA11830,1000 Genomes (Europeans),1.697890598088829,cp.HAQERs_1,-0.29804533680603257,1.6979634506780534,-0.2616105776663273
NA11830,1000 Genomes (Europeans),1.697890598088829,cp.HARs_1,-0.894800898344797,1.6887940583370373,0.676489003916031
NA11831,1000 Genomes (Europeans),-0.3382434615859224,cp.HAQERs_1,-0.3298256939403557,-0.3539808419982268,0.3753443396995691
NA11831,1000 Genomes (Europeans),-0.3382434615859224,cp.HARs_1,0.5388821684497794,-0.32112790768547617,-3.138786665408728
NA11832,1000 Genomes (Europeans),-3.3846157493639653,cp.HAQERs_1,0.14885646916913842,-3.366259966391282,-0.4708439741674222
NA11832,1000 Genomes (Europeans),-3.3846157493639653,cp.HARs_1,0.5644082114499259,-3.3722454362770993,-0.41739520002668373
NA11840,1000 Genomes (Europeans),-0.6995183328584879,cp.HAQERs_1,1.123215441683228,-0.6973896655478298,0.3678748881536163
NA11840,1000 Genomes (Europeans),-0.6995183328584879,cp.HARs_1,0.8651585712503108,-0.6999240878076464,1.1795821839478144
NA11843,1000 Genomes (Europeans),-0.016228018055879197,cp.HAQERs_1,-0.13559656252215954,-0.0010763152005917693,-0.8045972081458128
NA11843,1000 Genomes (Europeans),-0.016228018055879197,cp.HARs_1,-1.7023342142826972,-0.011048507493537285,-1.319371356754078
NA11881,1000 Genomes (Europeans),0.5330370889680618,cp.HAQERs_1,1.9298092140729377,0.510660544513345,0.24253857745882426
NA11881,1000 Genomes (Europeans),0.5330370889680618,cp.HARs_1,1.1258034037413078,0.5429922053444545,1.3836428605331201
NA11892,1000 Genomes (Europeans),0.4571843061952361,cp.HAQERs_1,0.28850744263126976,0.42844244995729547,0.49131160810064833
NA11892,1000 Genomes (Europeans),0.4571843061952361,cp.HARs_1,0.18848559923104438,0.4558173816300043,0.13140594295906768
NA11893,1000 Genomes (Europeans),-1.4347246545130674,cp.HAQERs_1,1.1181109121922115,-1.4284005818665124,0.0884214014329931
NA11893,1000 Genomes (Europeans),-1.4347246545130674,cp.HARs_1,0.5847454831063594,-1.4344830831055617,1.628173894127213
NA11894,1000 Genomes (Europeans),1.0258103345389078,cp.HAQERs_1,0.4136428885411272,1.024934699013586,-0.17265988815033945
NA11894,1000 Genomes (Europeans),1.0258103345389078,cp.HARs_1,1.7710175907867463,1.0244137412683498,0.05548886288559249
NA11918,1000 Genomes (Europeans),-0.6073475526495413,cp.HAQERs_1,0.9326645909079634,-0.611022199736079,0.03039279806443391
NA11918,1000 Genomes (Europeans),-0.6073475526495413,cp.HARs_1,-0.41759257622098334,-0.5970934673183586,0.2061106018764354
NA11919,1000 Genomes (Europeans),-0.4659629310425066,cp.HAQERs_1,0.9511869438582776,-0.46711361127416384,-0.21522417868475618
NA11919,1000 Genomes (Europeans),-0.4659629310425066,cp.HARs_1,0.631854584084951,-0.47534008616529283,-0.18521557053335944
NA11920,1000 Genomes (Europeans),3.159144032324051,cp.HAQERs_1,0.21778797054556503,3.1704069752880066,0.6082022929738389
NA11920,1000 Genomes (Europeans),3.159144032324051,cp.HARs_1,-0.2651768427667762,3.1658343403770073,-0.18396062283680809
NA11930,1000 Genomes (Europeans),0.7578350187760776,cp.HAQERs_1,0.10016664648790459,0.7553589561344211,0.46816406999295346
NA11930,1000 Genomes (Europeans),0.7578350187760776,cp.HARs_1,0.5518258853880974,0.7512616385852289,-0.48330558408197194
NA11931,1000 Genomes (Europeans),-1.0848037157027646,cp.HAQERs_1,1.5533263915019306,-1.0792933126860842,0.20224464951222396
NA11931,1000 Genomes (Europeans),-1.0848037157027646,cp.HARs_1,-1.6650154774688772,-1.0961836096005402,1.2119250599704423
NA11932,1000 Genomes (Europeans),1.2393033821460235,cp.HAQERs_1,1.0253789985926167,1.231512368514748,0.8463832244715702
NA11932,1000 Genomes (Europeans),1.2393033821460235,cp.HARs_1,1.519894606036433,1.2255051919270223,-0.5306150859566436
NA11933,1000 Genomes (Europeans),0.5049085761827546,cp.HAQERs_1,-1.6682936839682787,0.5065238941933689,-1.405811711469396
NA11933,1000 Genomes (Europeans),0.5049085761827546,cp.HARs_1,-0.818074967379976,0.5067418803208905,-0.1532811371677266
NA11992,1000 Genomes (Europeans),0.47843671103892366,cp.HAQERs_1,0.7383639704233557,0.4785572726708208,0.7760948614614842
NA11992,1000 Genomes (Europeans),0.47843671103892366,cp.HARs_1,0.23495032428616072,0.45950622381091705,1.3829468554483755
NA11994,1000 Genomes (Europeans),-1.1680265138666035,cp.HAQERs_1,-0.5001216978516677,-1.1723566353573318,0.6259791566988875
NA11994,1000 Genomes (Europeans),-1.1680265138666035,cp.HARs_1,-0.39002289166384546,-1.1673899717369927,-0.9860036007139019
NA11995,1000 Genomes (Europeans),1.0589610690184095,cp.HAQERs_1,2.2701608260127855,1.0503069295805976,0.4228668712828463
NA11995,1000 Genomes (Europeans),1.0589610690184095,cp.HARs_1,0.4439617068124367,1.05460975224199,-0.4148900283719208
NA12003,1000 Genomes (Europeans),-0.6010781334972369,cp.HAQERs_1,0.8849961459222853,-0.5783246057430468,0.9073867497456871
NA12003,1000 Genomes (Europeans),-0.6010781334972369,cp.HARs_1,-1.2229234135519222,-0.6202253522580361,0.5058224247155169
NA12004,1000 Genomes (Europeans),-0.7000393259056702,cp.HAQERs_1,0.4320399235786739,-0.6964798332219004,-0.9509863198248028
NA12004,1000 Genomes (Europeans),-0.7000393259056702,cp.HARs_1,-0.8204941043948345,-0.6728376656651376,-2.00478136433316
NA12005,1000 Genomes (Europeans),-0.39101752944086376,cp.HAQERs_1,0.7816436381208525,-0.398893893270058,-0.4151521700566278
NA12005,1000 Genomes (Europeans),-0.39101752944086376,cp.HARs_1,-0.9079763061631865,-0.3970993532307114,-1.7905558476361876
NA12006,1000 Genomes (Europeans),-0.9887881733753162,cp.HAQERs_1,-0.8336971203461596,-0.9977818171729266,-1.9142495559626438
NA12006,1000 Genomes (Europeans),-0.9887881733753162,cp.HARs_1,-0.7904661474514283,-0.9852519812116431,0.7884197259094663
NA12043,1000 Genomes (Europeans),2.263924980589961,cp.HAQERs_1,1.0269008647097053,2.2825387781135547,2.109028935011007
NA12043,1000 Genomes (Europeans),2.263924980589961,cp.HARs_1,0.5007325608937586,2.2695542127254513,0.7100490198092566
NA12044,1000 Genomes (Europeans),0.15572740001848567,cp.HAQERs_1,-1.3321384325738255,0.15786511380239798,0.6327654097752597
NA12044,1000 Genomes (Europeans),0.15572740001848567,cp.HARs_1,0.3976915111311003,0.15536598800988993,-1.3004151151402055
NA12045,1000 Genomes (Europeans),-1.0657206059012687,cp.HAQERs_1,0.9095764696474827,-1.0755751424346967,0.7981966828717462
NA12045,1000 Genomes (Europeans),-1.0657206059012687,cp.HARs_1,-1.6947543476499445,-1.066214909972886,-0.7893544716520264
NA12046,1000 Genomes (Europeans),-0.5875797555139236,cp.HAQERs_1,-0.9343384373975793,-0.6106561009653713,-2.7395414471432846
NA12046,1000 Genomes (Europeans),-0.5875797555139236,cp.HARs_1,0.14259843394511953,-0.5979500867074397,-1.2304991314108653
NA12058,1000 Genomes (Europeans),-0.15646853762089938,cp.HAQERs_1,-0.4962153937392064,-0.1440395172172603,1.5546439144594648
NA12058,1000 Genomes (Europeans),-0.15646853762089938,cp.HARs_1,-0.1964125163550807,-0.1535797536021234,0.9015556346238064
NA12144,1000 Genomes (Europeans),0.829168496676598,cp.HAQERs_1,-0.4204662700492337,0.8536090049476672,-0.16363405625860783
NA12144,1000 Genomes (Europeans),0.829168496676598,cp.HARs_1,-0.8774892844194957,0.8370632362703754,-0.5269913208472407
NA12154,1000 Genomes (Europeans),0.16523658181001405,cp.HAQERs_1,2.8667373212334337,0.16770982214366312,3.04536863860214
NA12154,1000 Genomes (Europeans),0.16523658181001405,cp.HARs_1,-0.008284478754328006,0.17730729978308585,-0.229890473994528
NA12155,1000 Genomes (Europeans),0.019299812912954885,cp.HAQERs_1,0.5614405921021945,0.004899757491617555,1.8678967981965804
NA12155,1000 Genomes (Europeans),0.019299812912954885,cp.HARs_1,0.8899419204632201,0.0316293865818921,1.1405233265597978
NA12156,1000 Genomes (Europeans),-0.5825291305456617,cp.HAQERs_1,-0.020946019955384424,-0.5836774830555858,-0.6783311519529979
NA12156,1000 Genomes (Europeans),-0.5825291305456617,cp.HARs_1,2.1114749502524344,-0.5930764887170356,0.7759308602080726
NA12234,1000 Genomes (Europeans),-0.11449200202326042,cp.HAQERs_1,-0.3487132660483476,-0.09791613767773039,-0.9907251044241915
NA12234,1000 Genomes (Europeans),-0.11449200202326042,cp.HARs_1,-0.5671851244224878,-0.10582080490308454,0.8103517779678684
NA12249,1000 Genomes (Europeans),-0.7361776805288647,cp.HAQERs_1,0.37774452746060816,-0.7271015154953605,1.3021640474841791
NA12249,1000 Genomes (Europeans),-0.7361776805288647,cp.HARs_1,-0.24493000623210595,-0.732801449731212,-0.23767788522984676
NA12272,1000 Genomes (Europeans),0.6542194102490967,cp.HAQERs_1,-0.07455284164512711,0.6542858069813358,-0.7842782758618595
NA12272,1000 Genomes (Europeans),0.6542194102490967,cp.HARs_1,1.8889014923432308,0.6637451368919365,-0.06913434015520306
NA12273,1000 Genomes (Europeans),0.08022938240529329,cp.HAQERs_1,-0.03304918508875978,0.08398595415587008,1.8813069153003057
NA12273,1000 Genomes (Europeans),0.08022938240529329,cp.HARs_1,0.3595785652392316,0.09284898239443219,-0.6914816939751114
NA12275,1000 Genomes (Europeans),0.9200918211738154,cp.HAQERs_1,-0.5197537045404843,0.9035797765755894,-0.1742146940061522
NA12275,1000 Genomes (Europeans),0.9200918211738154,cp.HARs_1,0.48588931851692263,0.921373669758364,0.09748045118205317
NA12282,1000 Genomes (Europeans),0.36146629641459527,cp.HAQERs_1,1.922252812812159,0.3314464868235689,-0.14324266653634615
NA12282,1000 Genomes (Europeans),0.36146629641459527,cp.HARs_1,2.50559967707394,0.3664793276368627,-1.1567848081399974
NA12283,1000 Genomes (Europeans),-0.531552208705564,cp.HAQERs_1,-0.03123638367685039,-0.49436562553829616,-0.032719325838327186
NA12283,1000 Genomes (Europeans),-0.531552208705564,cp.HARs_1,-2.236311979445249,-0.5483022320636196,-0.0990826223930882
NA12286,1000 Genomes (Europeans),0.1876797813831943,cp.HAQERs_1,-0.9073056077393716,0.1651954628557761,-0.7393338505741233
NA12286,1000 Genomes (Europeans),0.1876797813831943,cp.HARs_1,-1.5107254223860658,0.18030866566584383,-0.3985637742335804
NA12287,1000 Genomes (Europeans),0.011184832987626311,cp.HAQERs_1,0.5480774354282105,-0.018959859597592044,0.4140479920098664
NA12287,1000 Genomes (Europeans),0.011184832987626311,cp.HARs_1,0.20075465309345175,0.0076647124630826345,-1.0945386934985095
NA12340,1000 Genomes (Europeans),-0.835304449389757,cp.HAQERs_1,1.4502380337087648,-0.8123980133546475,-0.3148064730400107
NA12340,1000 Genomes (Europeans),-0.835304449389757,cp.HARs_1,-0.6274233278301006,-0.8191926799055581,-0.9364288922999049
NA12341,1000 Genomes (Europeans),1.2432024367250403,cp.HAQERs_1,-2.1187682126735656,1.276269278675177,0.8033471412577208
NA12341,1000 Genomes (Europeans),1.2432024367250403,cp.HARs_1,1.533349586373909,1.242743377701269,0.8063030894321599
NA12342,1000 Genomes (Europeans),0.8900891628702762,cp.HAQERs_1,-0.41390755977043137,0.8957649007817079,-0.8580445068030876
NA12342,1000 Genomes (Europeans),0.8900891628702762,cp.HARs_1,-0.043678983048721455,0.8644491196365924,2.197463945079871
NA12347,1000 Genomes (Europeans),1.1195400100278377,cp.HAQERs_1,2.212884647747318,1.1092345756969215,0.2215678280379444
NA12347,1000 Genomes (Europeans),1.1195400100278377,cp.HARs_1,1.1767681266943086,1.122944160734872,-0.23315245048717564
NA12348,1000 Genomes (Europeans),0.23475890553194736,cp.HAQERs_1,1.1981182769121261,0.2266579376160092,0.8366135610431075
NA12348,1000 Genomes (Europeans),0.23475890553194736,cp.HARs_1,-1.327209206906694,0.23460452977352125,1.7230551850840732
NA12383,1000 Genomes (Europeans),-0.18739835558515003,cp.HAQERs_1,-0.4011980805222155,-0.19672655129377783,-0.8389524745682536
NA12383,1000 Genomes (Europeans),-0.18739835558515003,cp.HARs_1,0.26594310246554936,-0.17087214830897693,-0.7536172886991738
NA12399,1000 Genomes (Europeans),-0.454721407551214,cp.HAQERs_1,0.6289233379497412,-0.4584086208004689,-1.288497145396641
NA12399,1000 Genomes (Europeans),-0.454721407551214,cp.HARs_1,0.2922741488375948,-0.45034416713242287,-0.3113543194301844
NA12400,1000 Genomes (Europeans),-1.5728833042754415,cp.HAQERs_1,-1.0341540346426623,-1.5652702627361221,-1.2966200512362214
NA12400,1000 Genomes (Europeans),-1.5728833042754415,cp.HARs_1,0.14033198817418754,-1.5800171144742732,0.5442524722999593
NA12413,1000 Genomes (Europeans),0.40128294185445446,cp.HAQERs_1,-0.5116914381638681,0.3990154218406192,-1.6560544299879403
NA12413,1000 Genomes (Europeans),0.40128294185445446,cp.HARs_1,-0.2815789014564328,0.412000137722944,-2.9178926938891276
NA12414,1000 Genomes (Europeans),0.7782911858879005,cp.HAQERs_1,-1.9620711019735246,0.7897573150675321,-3.24550040768345
NA12414,1000 Genomes (Europeans),0.7782911858879005,cp.HARs_1,-0.274648737054541,0.7840105952222512,1.3791402736672795
NA12489,1000 Genomes (Europeans),-0.7329540671107889,cp.HAQERs_1,-0.5626313388887336,-0.7364229332978998,1.1730429132779583
NA12489,1000 Genomes (Europeans),-0.7329540671107889,cp.HARs_1,-0.7654034883519004,-0.7218835894935853,-0.4307457492561588
NA12546,1000 Genomes (Europeans),0.3929001916710385,cp.HAQERs_1,2.332455052745923,0.38452887086230153,-1.3785568030347686
NA12546,1000 Genomes (Europeans),0.3929001916710385,cp.HARs_1,1.1288742536990242,0.38618693067486404,1.2982922782576494
NA12716,1000 Genomes (Europeans),0.7609021434263117,cp.HAQERs_1,-0.9785868237335285,0.7472197398605236,-0.5288342716149277
NA12716,1000 Genomes (Europeans),0.7609021434263117,cp.HARs_1,0.5648645134720798,0.7489518326639987,-0.04120654800032021
NA12717,1000 Genomes (Europeans),1.1568559708404094,cp.HAQERs_1,-0.6786455582517903,1.1575805419974923,-0.3487849117284983
NA12717,1000 Genomes (Europeans),1.1568559708404094,cp.HARs_1,0.39152729893152166,1.160300774181112,-0.7147898724653713
NA12718,1000 Genomes (Europeans),-0.5569509251953463,cp.HAQERs_1,0.004281250532144378,-0.5763507189502005,-0.945213851895401
NA12718,1000 Genomes (Europeans),-0.5569509251953463,cp.HARs_1,0.9748508082621862,-0.5756169752988943,1.4555073622778623
NA12748,1000 Genomes (Europeans),0.418971353162525,cp.HAQERs_1,-1.096402029940451,0.44016535619198666,-0.8768737627183116
NA12748,1000 Genomes (Europeans),0.418971353162525,cp.HARs_1,-1.1104196509912077,0.40360394238800795,-0.13111520221082046
NA12749,1000 Genomes (Europeans),0.05346223155650911,cp.HAQERs_1,-1.8801596628242228,0.057773643715719594,-0.3429008833371541
NA12749,1000 Genomes (Europeans),0.05346223155650911,cp.HARs_1,0.6135648204280068,0.03563956417013738,-0.03396754640328204
NA12750,1000 Genomes (Europeans),-0.2732257292399273,cp.HAQERs_1,-0.0030799024557397665,-0.28054078154642303,-0.44004256388466445
NA12750,1000 Genomes (Europeans),-0.2732257292399273,cp.HARs_1,0.2197359618374277,-0.2941940830550351,1.807698456230427
NA12751,1000 Genomes (Europeans),0.3805775401168241,cp.HAQERs_1,0.2523289982036081,0.3962892271261588,1.1119726837186348
NA12751,1000 Genomes (Europeans),0.3805775401168241,cp.HARs_1,1.4859352435813336,0.38456142043592695,-0.7310590516489709
NA12760,1000 Genomes (Europeans),0.8027516532732868,cp.HAQERs_1,-1.5795704239116135,0.8225705768835523,-0.17716678566094973
NA12760,1000 Genomes (Europeans),0.8027516532732868,cp.HARs_1,-0.873524948790071,0.7754394198294421,1.0931234611263743
NA12761,1000 Genomes (Europeans),0.13437019035442357,cp.HAQERs_1,-0.6792327617775239,0.12340344798138461,0.33136565961296893
NA12761,1000 Genomes (Europeans),0.13437019035442357,cp.HARs_1,-3.2849952244016833,0.1225264008556246,0.06911037071689469
NA12762,1000 Genomes (Europeans),-0.31865388370863573,cp.HAQERs_1,0.44686644554234883,-0.3308399704769859,-0.9857058835250581
NA12762,1000 Genomes (Europeans),-0.31865388370863573,cp.HARs_1,0.5288925438087173,-0.3310917845684532,-0.7390898799887188
NA12763,1000 Genomes (Europeans),-0.1349463616788788,cp.HAQERs_1,-1.976452626575759,-0.12994611506333065,-0.7555548136771668
NA12763,1000 Genomes (Europeans),-0.1349463616788788,cp.HARs_1,-1.0233946711038857,-0.15105720489693808,-1.0190006280992236
NA12775,1000 Genomes (Europeans),0.20763409332703092,cp.HAQERs_1,1.298191303735397,0.23206152652531287,0.9031494213443682
NA12775,1000 Genomes (Europeans),0.20763409332703092,cp.HARs_1,0.11324154223442719,0.2000351726540208,1.0574375305615378
NA12776,1000 Genomes (Europeans),0.3248576553883013,cp.HAQERs_1,-0.6864929570910591,0.3306979303283031,-0.24639558718513474
NA12776,1000 Genomes (Europeans),0.3248576553883013,cp.HARs_1,0.7110798276895831,0.3444393930560036,-0.4528188818679913
NA12777,1000 Genomes (Europeans),0.06433640143789052,cp.HAQERs_1,0.1471469943663315,0.0760328422920082,1.631779853159452
NA12777,1000 Genomes (Europeans),0.06433640143789052,cp.HARs_1,-0.37728491376789713,0.09799209922190268,-0.469358798137562
NA12778,1000 Genomes (Europeans),-1.0717125964703145,cp.HAQERs_1,-1.555111776347361,-1.0699353236902163,1.826174810221007
NA12778,1000 Genomes (Europeans),-1.0717125964703145,cp.HARs_1,-1.0559378297493804,-1.0668537059258159,-1.5234156495876783
NA12812,1000 Genomes (Europeans),-0.1009393918659765,cp.HAQERs_1,-1.1198819968881943,-0.10502844758554675,0.5611815168162873
NA12812,1000 Genomes (Europeans),-0.1009393918659765,cp.HARs_1,1.8543092664715355,-0.09880734456714237,-0.6150202777743344
NA12813,1000 Genomes (Europeans),0.5356111729861603,cp.HAQERs_1,0.7968020625370197,0.5144502804970791,-0.9131190332723234
NA12813,1000 Genomes (Europeans),0.5356111729861603,cp.HARs_1,0.8614896751310267,0.5335954855105788,0.1560746150572811
NA12814,1000 Genomes (Europeans),1.884477162665705,cp.HAQERs_1,0.40888567405857434,1.9067080479261267,0.20085202828718687
NA12814,1000 Genomes (Europeans),1.884477162665705,cp.HARs_1,1.4534045771925048,1.8771078093305036,-1.1589635297498941
NA12815,1000 Genomes (Europeans),-0.1467606031480498,cp.HAQERs_1,-0.9436558266071183,-0.14582818244740803,-0.5691306320088364
NA12815,1000 Genomes (Europeans),-0.1467606031480498,cp.HARs_1,0.32333712198895465,-0.15567451763380605,0.2179305035207881
NA12827,1000 Genomes (Europeans),0.7100575317708611,cp.HAQERs_1,-1.6967851332402837,0.7021307877909664,-0.2812744571771015
NA12827,1000 Genomes (Europeans),0.7100575317708611,cp.HARs_1,-1.4291084432235774,0.7246364353801177,-0.44121927338979255
NA12828,1000 Genomes (Europeans),-0.5907599787590903,cp.HAQERs_1,-0.45348244116446507,-0.5628801262689386,0.22532390223607432
NA12828,1000 Genomes (Europeans),-0.5907599787590903,cp.HARs_1,-0.2878089412719399,-0.5890121582566972,0.10036461544114801
NA12829,1000 Genomes (Europeans),-1.9529289453817111,cp.HAQERs_1,-0.13359752653198098,-1.9720821957783041,0.5079051516955255
NA12829,1000 Genomes (Europeans),-1.9529289453817111,cp.HARs_1,-1.1752861082116592,-1.9499972634927523,-0.2889389446012584
NA12830,1000 Genomes (Europeans),-2.407222843095094,cp.HAQERs_1,-1.24795285574301,-2.3842851772070297,-0.49716095724038145
NA12830,1000 Genomes (Europeans),-2.407222843095094,cp.HARs_1,-0.5781280292282781,-2.399169287065757,0.2550497892895203
NA12842,1000 Genomes (Europeans),-0.6968214539753392,cp.HAQERs_1,-2.6246843385017504,-0.6888213859362542,1.3755937058487857
NA12842,1000 Genomes (Europeans),-0.6968214539753392,cp.HARs_1,-0.7929557182030723,-0.7028085409732607,-0.14721974284793443
NA12843,1000 Genomes (Europeans),-0.21361865979619238,cp.HAQERs_1,-1.7681448555398984,-0.21161770918971662,-1.35845451692758
NA12843,1000 Genomes (Europeans),-0.21361865979619238,cp.HARs_1,-1.0585260870623807,-0.2064484932321404,0.8291960921902706
NA12872,1000 Genomes (Europeans),0.04496050700123747,cp.HAQERs_1,1.2506463143208124,0.06166903648768797,0.34415542829307133
NA12872,1000 Genomes (Europeans),0.04496050700123747,cp.HARs_1,1.432555701221474,0.03022513808555041,0.7565289978860987
NA12873,1000 Genomes (Europeans),0.6184650703708227,cp.HAQERs_1,1.550097019499233,0.6002461677833958,0.9013019997808897
NA12873,1000 Genomes (Europeans),0.6184650703708227,cp.HARs_1,-2.3411549389304946,0.603039638133718,-0.5002421698265137
NA12874,1000 Genomes (Europeans),-0.25193584538703373,cp.HAQERs_1,-1.0736204851116815,-0.2429826021568118,2.006211957216286
NA12874,1000 Genomes (Europeans),-0.25193584538703373,cp.HARs_1,0.42638229771308034,-0.26263830324118564,-0.2241300118011581
NA12878,1000 Genomes (Europeans),0.6134789322450739,cp.HAQERs_1,0.9324276774971124,0.6023015078870715,1.5779211958179176
NA12878,1000 Genomes (Europeans),0.6134789322450739,cp.HARs_1,1.0259381088979571,0.6241489690957364,-0.4598310993441445
NA12889,1000 Genomes (Europeans),0.8590544054382366,cp.HAQERs_1,-0.010645276533219315,0.8621847036291317,1.0424738489654
NA12889,1000 Genomes (Europeans),0.8590544054382366,cp.HARs_1,-0.41949246919365285,0.8640144919582599,0.31938332287124427
NA12890,1000 Genomes (Europeans),-0.45968683904726326,cp.HAQERs_1,-1.0710655409986736,-0.42173252021320723,0.6844550878096386
NA12890,1000 Genomes (Europeans),-0.45968683904726326,cp.HARs_1,1.3682166578151302,-0.46470978431697146,-0.725342117104583
NA20502,1000 Genomes (Europeans),-0.635474189086612,cp.HAQERs_1,-0.7502733630832801,-0.6337359101593274,0.695745695553456
NA20502,1000 Genomes (Europeans),-0.635474189086612,cp.HARs_1,0.38293659441219197,-0.6301043025799096,-0.17815893138787847
NA20503,1000 Genomes (Europeans),0.010496748988248487,cp.HAQERs_1,1.7104237225186196,0.002058359731098042,1.2549020353833562
NA20503,1000 Genomes (Europeans),0.010496748988248487,cp.HARs_1,3.36380523487039,0.002683253495555711,-1.0219788606534912
NA20504,1000 Genomes (Europeans),0.5113943334417599,cp.HAQERs_1,-0.2842653926204235,0.5172978839695516,-0.4035453899168226
NA20504,1000 Genomes (Europeans),0.5113943334417599,cp.HARs_1,0.22828821359228224,0.5025810742824633,1.073984061751065
NA20505,1000 Genomes (Europeans),-0.29553389479670134,cp.HAQERs_1,-0.2448686022888929,-0.30972722368108,0.22012928474392615
NA20505,1000 Genomes (Europeans),-0.29553389479670134,cp.HARs_1,1.1310058409215038,-0.3138391579704056,-0.1890039869056077
NA20506,1000 Genomes (Europeans),0.12715617361850992,cp.HAQERs_1,-0.9423451197819909,0.13563964843174814,-0.8297823417838778
NA20506,1000 Genomes (Europeans),0.12715617361850992,cp.HARs_1,0.36819055417879953,0.11892186776437841,-1.0781787834845418
NA20507,1000 Genomes (Europeans),-1.1427351085788167,cp.HAQERs_1,0.4966513822586186,-1.168968436188256,-0.004933225889226789
NA20507,1000 Genomes (Europeans),-1.1427351085788167,cp.HARs_1,1.4855300353048089,-1.1597884064886532,-1.2944053886140483
NA20508,1000 Genomes (Europeans),-0.6780053317461262,cp.HAQERs_1,0.5524760959248814,-0.6673253005474976,-1.05040429739919
NA20508,1000 Genomes (Europeans),-0.6780053317461262,cp.HARs_1,0.28182273025053495,-0.6836941494925654,1.0208465929415813
NA20509,1000 Genomes (Europeans),-1.115973820780944,cp.HAQERs_1,-0.08140485528283352,-1.1205494247697978,0.4389148662849314
NA20509,1000 Genomes (Europeans),-1.115973820780944,cp.HARs_1,1.5105347970674745,-1.1013185402308463,-0.7989700862129169
NA20510,1000 Genomes (Europeans),-0.5299131691051105,cp.HAQERs_1,-1.6481237498573458,-0.5329911081398497,-0.8211715481339428
NA20510,1000 Genomes (Europeans),-0.5299131691051105,cp.HARs_1,0.5129606075096426,-0.525954775324853,0.6267927690108788
NA20511,1000 Genomes (Europeans),-0.6415308978989995,cp.HAQERs_1,-0.7453395161377717,-0.6409972704883725,-0.871793685158806
NA20511,1000 Genomes (Europeans),-0.6415308978989995,cp.HARs_1,-1.0033558049858673,-0.6282457904826396,0.6490379761424748
NA20512,1000 Genomes (Europeans),0.0904559832577955,cp.HAQERs_1,0.6915628336248926,0.09400481907815912,2.4931830694677295
NA20512,1000 Genomes (Europeans),0.0904559832577955,cp.HARs_1,0.08573589356285047,0.08992395231618862,-1.7587313923432755
NA20513,1000 Genomes (Europeans),-0.16601158402029143,cp.HAQERs_1,-0.8515296236593567,-0.17260351058588533,-0.07203611594963188
NA20513,1000 Genomes (Europeans),-0.16601158402029143,cp.HARs_1,0.6079027953880825,-0.15715001431571446,-0.37733761394176774
NA20514,1000 Genomes (Europeans),1.42415060769064,cp.HAQERs_1,-0.9398673304245083,1.4471248719071101,0.3232403240265561
NA20514,1000 Genomes (Europeans),1.42415060769064,cp.HARs_1,-1.5142284047668637,1.420779707482481,0.5493193474035347
NA20515,1000 Genomes (Europeans),0.5572808056585141,cp.HAQERs_1,-0.8694262073915023,0.5690061886893625,0.4783630357899428
NA20515,1000 Genomes (Europeans),0.5572808056585141,cp.HARs_1,1.7710757629854044,0.5404491556187734,1.3336944025488096
NA20516,1000 Genomes (Europeans),-0.3722718297736424,cp.HAQERs_1,-0.04439638011198659,-0.37044971544674726,-0.8452672954047322
